Country Name,Short Name,year,Record,Built-up Land,Carbon,Cropland,Fishing Grounds,Forest Products,Grazing Land,Total,Data Quality Score,isoa2
Trinidad and Tobago,Trinidad and Tobago,1971,Earths,0.000791265704625069,0.548642451892372,0.165417553753317,0.0115327800009557,0.0895168902091635,0.0433251211049855,0.859226062665417,3A,TT
Trinidad and Tobago,Trinidad and Tobago,1972,Earths,0.000854033609263335,0.601330587040928,0.174071800579924,0.0127271245814887,0.0819309123964873,0.0474703215309073,0.918384779738996,3A,TT
Trinidad and Tobago,Trinidad and Tobago,1973,Earths,0.000687405744946115,0.759970616047698,0.155380867183999,0.0132953136206111,0.0726797865858162,0.0373458952764596,1.03935988445953,3A,TT
Trinidad and Tobago,Trinidad and Tobago,1974,Earths,0.000639617385785901,0.966938675839813,0.175900731042354,0.0124588124623122,0.0784966408326506,0.0394417298222215,1.27387620738514,3A,TT
Trinidad and Tobago,Trinidad and Tobago,1975,Earths,0.000717396428048426,0.876381137289407,0.18417556124257,0.0129842600352191,0.0610253466096552,0.0533388395022397,1.18862254110714,3A,TT
Trinidad and Tobago,Trinidad and Tobago,1976,Earths,0.000784853371309312,1.03980275156137,0.200494699224224,0.0129774206085957,0.0606796096266582,0.0725009528386331,1.38724028723079,3A,TT
Trinidad and Tobago,Trinidad and Tobago,1977,Earths,0.000736014617547787,1.12409975028384,0.197643729289429,0.0110929705234192,0.0676878138589467,0.0707921981927255,1.47205247676591,3A,TT
Trinidad and Tobago,Trinidad and Tobago,1978,Earths,0.000677200289427755,1.16231173584837,0.206457058066485,0.0169031859560965,0.0899310522090264,0.0950566174435347,1.57133684981294,3A,TT
Trinidad and Tobago,Trinidad and Tobago,1979,Earths,0.000694400614995198,1.21635004065231,0.214658505173319,0.0143966606304746,0.103781369867185,0.0706051917854954,1.62048616872378,3A,TT
Trinidad and Tobago,Trinidad and Tobago,1980,Earths,0.000660658037220139,1.38944174399621,0.237820201295895,0.0164374517188836,0.193134666506246,0.0976142842834298,1.93510900583788,3A,TT
Trinidad and Tobago,Trinidad and Tobago,1981,Earths,0.000652072026063854,1.65734345056622,0.229506606699827,0.0193519265611755,0.189702281251035,0.0979034533632097,2.19445979046753,3A,TT
Trinidad and Tobago,Trinidad and Tobago,1982,Earths,0.000720635653262281,1.30114752219658,0.252461196339941,0.0177838008299315,0.17740180584737,0.126969980514079,1.87648494138116,3A,TT
Trinidad and Tobago,Trinidad and Tobago,1983,Earths,0.000789995699948608,1.13147762481082,0.251624412343391,0.0247554833037478,0.23932443254293,0.132239696384973,1.78021164508581,3A,TT
Trinidad and Tobago,Trinidad and Tobago,1984,Earths,0.000743096787838789,1.09956044439223,0.257697890665171,0.0223424391734563,0.251901972588387,0.137961791734597,1.77020763534169,3A,TT
Trinidad and Tobago,Trinidad and Tobago,1985,Earths,0.000794706759970436,1.02324966899187,0.219293700286058,0.0205049864229928,0.126293299122234,0.133111187452545,1.52324754903567,3A,TT
Trinidad and Tobago,Trinidad and Tobago,1986,Earths,0.00080910885298825,1.01498978031307,0.242112723224272,0.0250004801532177,0.115916148929877,0.123950900106167,1.52277914157959,3A,TT
Trinidad and Tobago,Trinidad and Tobago,1987,Earths,0.000872926860605011,0.985906896877726,0.264254328451579,0.0306076024220806,0.111073373770163,0.0880954155841833,1.48081054396634,3A,TT
Trinidad and Tobago,Trinidad and Tobago,1988,Earths,0.000844900110788075,1.08225155915985,0.185048578890799,0.0308261584985557,0.064269594298808,0.0594038008382052,1.422644591797,3A,TT
Trinidad and Tobago,Trinidad and Tobago,1989,Earths,0.000845191723850881,0.99260626883611,0.23376797199067,0.0312296099926539,0.0795250790187284,0.0609406289771439,1.39891475053916,3A,TT
